time	Ig(M1)
Step Information: Vdd=-1.8  (Run: 1/37)
4.284737790217870e-001	-3.766816e-016
4.286325345388838e-001	-2.688312e-016
4.287451370987275e-001	-1.236821e-017
4.288241870394900e-001	1.793550e-016
4.289737790217866e-001	3.766835e-016
4.291325345388837e-001	2.688241e-016
4.292451370987275e-001	1.236775e-017
4.293241870394901e-001	-1.793493e-016
4.294737790217869e-001	-3.766816e-016
4.296325345388838e-001	-2.688312e-016
4.297451370987275e-001	-1.236821e-017
4.298241870394902e-001	1.793550e-016
4.299737790217871e-001	3.766835e-016
4.301325345388839e-001	2.688241e-016
4.302451370987275e-001	1.236775e-017
4.303241870394901e-001	-1.793493e-016
4.304737790217867e-001	-3.766816e-016
4.306325345388837e-001	-2.688312e-016
4.307451370987275e-001	-1.236821e-017
4.308241870394901e-001	1.793550e-016
4.309737790217869e-001	3.766835e-016
4.311325345388838e-001	2.688241e-016
4.312451370987275e-001	1.236775e-017
4.313241870394903e-001	-1.793493e-016
4.314737790217873e-001	-3.766816e-016
4.316325345388840e-001	-2.688312e-016
4.317451370987275e-001	-1.236821e-017
4.318241870394901e-001	1.793550e-016
4.319737790217869e-001	3.766835e-016
4.321325345388838e-001	2.688241e-016
4.322451370987275e-001	1.236775e-017
4.323241870394900e-001	-1.793493e-016
4.324737790217866e-001	-3.766816e-016
4.326325345388837e-001	-2.688312e-016
4.327451370987275e-001	-1.236821e-017
4.328241870394901e-001	1.793550e-016
4.329737790217869e-001	3.766835e-016
4.331325345388838e-001	2.688241e-016
4.332451370987275e-001	1.236775e-017
4.333241870394902e-001	-1.793493e-016
4.334737790217871e-001	-3.766816e-016
4.336325345388838e-001	-2.688312e-016
4.337451370987275e-001	-1.236821e-017
4.338241870394901e-001	1.793550e-016
4.339737790217869e-001	3.766835e-016
4.341325345388838e-001	2.688241e-016
4.342451370987275e-001	1.236775e-017
4.343241870394902e-001	-1.793493e-016
4.344737790217869e-001	-3.766816e-016
4.346325345388838e-001	-2.688312e-016
4.347451370987275e-001	-1.236821e-017
4.348241870394902e-001	1.793550e-016
4.349737790217870e-001	3.766835e-016
4.351325345388838e-001	2.688241e-016
4.352451370987275e-001	1.236775e-017
4.353241870394901e-001	-1.793493e-016
4.354737790217869e-001	-3.766816e-016
4.356325345388838e-001	-2.688312e-016
4.357451370987275e-001	-1.236821e-017
4.358241870394902e-001	1.793550e-016
4.359737790217871e-001	3.766835e-016
4.361325345388839e-001	2.688241e-016
4.362451370987275e-001	1.236775e-017
4.363241870394901e-001	-1.793493e-016
4.364737790217869e-001	-3.766816e-016
4.366325345388838e-001	-2.688312e-016
4.367451370987275e-001	-1.236821e-017
4.368241870394903e-001	1.793550e-016
4.369737790217873e-001	3.766835e-016
4.371325345388840e-001	2.688241e-016
4.372451370987275e-001	1.236775e-017
4.373241870394902e-001	-1.793493e-016
4.374737790217870e-001	-3.766816e-016
4.376325345388838e-001	-2.688312e-016
4.377451370987275e-001	-1.236821e-017
4.378241870394900e-001	1.793550e-016
4.379737790217866e-001	3.766835e-016
4.381325345388837e-001	2.688241e-016
4.382451370987275e-001	1.236775e-017
4.383241870394901e-001	-1.793493e-016
4.384737790217869e-001	-3.766816e-016
4.386325345388838e-001	-2.688312e-016
4.387451370987274e-001	-1.236821e-017
4.388241870394901e-001	1.793550e-016
4.389737790217869e-001	3.766835e-016
4.391325345388838e-001	2.688241e-016
4.392451370987275e-001	1.236775e-017
4.393241870394901e-001	-1.793493e-016
4.394737790217867e-001	-3.766816e-016
4.396325345388837e-001	-2.688312e-016
4.397451370987275e-001	-1.236821e-017
4.398241870394902e-001	1.793550e-016
4.399737790217869e-001	3.766835e-016
4.401325345388839e-001	2.688241e-016
4.402451370987275e-001	1.236775e-017
4.403241870394903e-001	-1.793493e-016
4.404737790217873e-001	-3.766816e-016
4.406325345388840e-001	-2.688312e-016
4.407451370987275e-001	-1.236821e-017
4.408241870394901e-001	1.793550e-016
4.409737790217869e-001	3.766835e-016
4.411325345388838e-001	2.688241e-016
4.412451370987275e-001	1.236775e-017
4.413241870394900e-001	-1.793493e-016
4.414737790217866e-001	-3.766816e-016
4.416325345388837e-001	-2.688312e-016
4.417451370987275e-001	-1.236821e-017
4.418241870394901e-001	1.793550e-016
4.419737790217869e-001	3.766835e-016
4.421325345388839e-001	2.688241e-016
4.422451370987275e-001	1.236775e-017
4.423241870394903e-001	-1.793493e-016
4.424737790217873e-001	-3.766816e-016
4.426325345388840e-001	-2.688312e-016
4.427451370987275e-001	-1.236821e-017
4.428241870394901e-001	1.793550e-016
4.429737790217869e-001	3.766835e-016
4.431325345388838e-001	2.688241e-016
4.432451370987275e-001	1.236775e-017
4.433241870394902e-001	-1.793493e-016
4.434737790217869e-001	-3.766816e-016
4.436325345388838e-001	-2.688312e-016
4.437451370987275e-001	-1.236821e-017
4.438241870394902e-001	1.793550e-016
4.439737790217870e-001	3.766835e-016
4.441325345388839e-001	2.688241e-016
4.442451370987274e-001	1.236775e-017
4.443241870394901e-001	-1.793493e-016
4.444737790217869e-001	-3.766816e-016
4.446325345388838e-001	-2.688312e-016
4.447451370987275e-001	-1.236821e-017
4.448241870394900e-001	1.793550e-016
4.449737790217866e-001	3.766835e-016
4.451325345388837e-001	2.688241e-016
4.452451370987275e-001	1.236775e-017
4.453241870394902e-001	-1.793493e-016
4.454737790217869e-001	-3.766816e-016
4.456325345388839e-001	-2.688312e-016
4.457451370987275e-001	-1.236821e-017
4.458241870394901e-001	1.793550e-016
4.459737790217869e-001	3.766835e-016
4.461325345388838e-001	2.688241e-016
4.462451370987275e-001	1.236775e-017
4.463241870394902e-001	-1.793493e-016
4.464737790217870e-001	-3.766816e-016
4.466325345388839e-001	-2.688312e-016
4.467451370987275e-001	-1.236821e-017
4.468241870394900e-001	1.793550e-016
4.469737790217866e-001	3.766835e-016
4.471325345388837e-001	2.688241e-016
4.472451370987275e-001	1.236775e-017
4.473241870394900e-001	-1.793493e-016
4.474737790217865e-001	-3.766816e-016
4.476325345388837e-001	-2.688312e-016
4.477451370987274e-001	-1.236821e-017
4.478241870394901e-001	1.793550e-016
4.479737790217869e-001	3.766835e-016
4.481325345388838e-001	2.688241e-016
4.482451370987275e-001	1.236775e-017
4.483241870394901e-001	-1.793493e-016
4.484737790217869e-001	-3.766816e-016
4.486325345388837e-001	-2.688312e-016
4.487451370987275e-001	-1.236821e-017
4.488241870394902e-001	1.793550e-016
4.489737790217869e-001	3.766835e-016
4.491325345388839e-001	2.688241e-016
4.492451370987275e-001	1.236775e-017
4.493241870394903e-001	-1.793493e-016
4.494737790217873e-001	-3.766816e-016
4.496325345388840e-001	-2.688312e-016
4.497451370987275e-001	-1.236821e-017
4.498241870394901e-001	1.793550e-016
4.499737790217869e-001	3.766835e-016
4.501325345388837e-001	2.688241e-016
4.502451370987275e-001	1.236775e-017
4.503241870394900e-001	-1.793493e-016
4.504737790217866e-001	-3.766816e-016
4.506325345388837e-001	-2.688312e-016
4.507451370987274e-001	-1.236821e-017
4.508241870394902e-001	1.793550e-016
4.509737790217870e-001	3.766835e-016
4.511325345388839e-001	2.688241e-016
4.512451370987275e-001	1.236775e-017
4.513241870394903e-001	-1.793493e-016
4.514737790217873e-001	-3.766816e-016
4.516325345388840e-001	-2.688312e-016
4.517451370987275e-001	-1.236821e-017
4.518241870394902e-001	1.793550e-016
4.519737790217870e-001	3.766835e-016
4.521325345388839e-001	2.688241e-016
4.522451370987275e-001	1.236775e-017
4.523241870394902e-001	-1.793493e-016
4.524737790217869e-001	-3.766816e-016
4.526325345388838e-001	-2.688312e-016
4.527451370987275e-001	-1.236821e-017
4.528241870394901e-001	1.793550e-016
4.529737790217869e-001	3.766835e-016
4.531325345388838e-001	2.688241e-016
4.532451370987274e-001	1.236775e-017
4.533241870394901e-001	-1.793493e-016
4.534737790217869e-001	-3.766816e-016
4.536325345388838e-001	-2.688312e-016
4.537451370987275e-001	-1.236821e-017
4.538241870394901e-001	1.793550e-016
4.539737790217868e-001	3.766835e-016
4.541325345388838e-001	2.688241e-016
4.542451370987275e-001	1.236775e-017
4.543241870394902e-001	-1.793493e-016
4.544737790217869e-001	-3.766816e-016
4.546325345388839e-001	-2.688312e-016
4.547451370987274e-001	-1.236821e-017
4.548241870394901e-001	1.793550e-016
4.549737790217867e-001	3.766835e-016
4.551325345388838e-001	2.688241e-016
4.552451370987275e-001	1.236775e-017
4.553241870394902e-001	-1.793493e-016
4.554737790217870e-001	-3.766816e-016
4.556325345388838e-001	-2.688312e-016
4.557451370987276e-001	-1.236821e-017
4.558241870394900e-001	1.793550e-016
4.559737790217866e-001	3.766835e-016
4.561325345388837e-001	2.688241e-016
4.562451370987275e-001	1.236775e-017
4.563241870394900e-001	-1.793493e-016
4.564737790217865e-001	-3.766816e-016
4.566325345388837e-001	-2.688312e-016
4.567451370987275e-001	-1.236821e-017
4.568241870394901e-001	1.793550e-016
4.569737790217869e-001	3.766835e-016
4.571325345388839e-001	2.688241e-016
4.572451370987275e-001	1.236775e-017
4.573241870394901e-001	-1.793493e-016
4.574737790217869e-001	-3.766816e-016
4.576325345388838e-001	-2.688312e-016
4.577451370987274e-001	-1.236821e-017
4.578241870394902e-001	1.793550e-016
4.579737790217869e-001	3.766835e-016
4.581325345388839e-001	2.688241e-016
4.582451370987275e-001	1.236775e-017
4.583241870394901e-001	-1.793493e-016
4.584737790217868e-001	-3.766816e-016
4.586325345388838e-001	-2.688312e-016
4.587451370987275e-001	-1.236821e-017
4.588241870394901e-001	1.793550e-016
4.589737790217869e-001	3.766835e-016
4.591325345388838e-001	2.688241e-016
4.592451370987275e-001	1.236775e-017
4.593241870394900e-001	-1.793493e-016
4.594737790217866e-001	-3.766816e-016
4.596325345388838e-001	-2.688312e-016
4.597451370987274e-001	-1.236821e-017
4.598241870394902e-001	1.793550e-016
4.599737790217870e-001	3.766835e-016
4.601325345388839e-001	2.688241e-016
4.602451370987274e-001	1.236775e-017
4.603241870394900e-001	-1.793493e-016
4.604737790217867e-001	-3.766816e-016
4.606325345388838e-001	-2.688312e-016
4.607451370987275e-001	-1.236821e-017
4.608241870394902e-001	1.793550e-016
4.609737790217870e-001	3.766835e-016
4.611325345388839e-001	2.688241e-016
4.612451370987275e-001	1.236775e-017
4.613241870394902e-001	-1.793493e-016
4.614737790217871e-001	-3.766816e-016
4.616325345388839e-001	-2.688312e-016
4.617451370987275e-001	-1.236821e-017
4.618241870394900e-001	1.793550e-016
4.619737790217866e-001	3.766835e-016
4.621325345388836e-001	2.688241e-016
4.622451370987275e-001	1.236775e-017
4.623241870394901e-001	-1.793493e-016
4.624737790217869e-001	-3.766816e-016
4.626325345388839e-001	-2.688312e-016
4.627451370987275e-001	-1.236821e-017
4.628241870394901e-001	1.793550e-016
4.629737790217869e-001	3.766835e-016
4.631325345388838e-001	2.688241e-016
4.632451370987275e-001	1.236775e-017
4.633241870394902e-001	-1.793493e-016
4.634737790217869e-001	-3.766816e-016
4.636325345388839e-001	-2.688312e-016
4.637451370987275e-001	-1.236821e-017
4.638241870394901e-001	1.793550e-016
4.639737790217869e-001	3.766835e-016
4.641325345388838e-001	2.688241e-016
4.642451370987275e-001	1.236775e-017
4.643241870394902e-001	-1.793493e-016
4.644737790217872e-001	-3.766816e-016
4.646325345388839e-001	-2.688312e-016
4.647451370987275e-001	-1.236821e-017
4.648241870394900e-001	1.793550e-016
4.649737790217866e-001	3.766835e-016
4.651325345388837e-001	2.688241e-016
4.652451370987275e-001	1.236775e-017
4.653241870394900e-001	-1.793493e-016
4.654737790217866e-001	-3.766816e-016
4.656325345388837e-001	-2.688312e-016
4.657451370987275e-001	-1.236821e-017
4.658241870394901e-001	1.793550e-016
4.659737790217869e-001	3.766835e-016
4.661325345388839e-001	2.688241e-016
4.662451370987275e-001	1.236775e-017
4.663241870394901e-001	-1.793493e-016
4.664737790217869e-001	-3.766816e-016
4.666325345388838e-001	-2.688312e-016
4.667451370987275e-001	-1.236821e-017
4.668241870394902e-001	1.793550e-016
4.669737790217871e-001	3.766835e-016
4.671325345388839e-001	2.688241e-016
4.672451370987275e-001	1.236775e-017
4.673241870394901e-001	-1.793493e-016
4.674737790217868e-001	-3.766816e-016
4.676325345388838e-001	-2.688312e-016
4.677451370987275e-001	-1.236821e-017
4.678241870394901e-001	1.793550e-016
4.679737790217869e-001	3.766835e-016
4.681325345388838e-001	2.688241e-016
4.682451370987275e-001	1.236775e-017
4.683241870394900e-001	-1.793493e-016
4.684737790217866e-001	-3.766816e-016
4.686325345388837e-001	-2.688312e-016
4.687451370987275e-001	-1.236821e-017
4.688241870394902e-001	1.793550e-016
4.689737790217870e-001	3.766835e-016
4.691325345388839e-001	2.688241e-016
4.692451370987275e-001	1.236775e-017
4.693241870394901e-001	-1.793493e-016
4.694737790217869e-001	-3.766816e-016
4.696325345388838e-001	-2.688312e-016
4.697451370987275e-001	-1.236821e-017
4.698241870394903e-001	1.793550e-016
4.699737790217872e-001	3.766835e-016
4.701325345388840e-001	2.688241e-016
4.702451370987275e-001	1.236775e-017
4.703241870394902e-001	-1.793493e-016
4.704737790217871e-001	-3.766816e-016
4.706325345388839e-001	-2.688312e-016
4.707451370987276e-001	-1.236821e-017
4.708241870394901e-001	1.793550e-016
4.709737790217869e-001	3.766835e-016
4.711325345388838e-001	2.688241e-016
4.712451370987275e-001	1.236775e-017
4.713241870394901e-001	-1.793493e-016
4.714737790217869e-001	-3.766816e-016
4.716325345388839e-001	-2.688312e-016
4.717451370987275e-001	-1.236821e-017
4.718241870394901e-001	1.793550e-016
4.719737790217869e-001	3.766835e-016
4.721325345388838e-001	2.688241e-016
4.722451370987275e-001	1.236775e-017
4.723241870394902e-001	-1.793493e-016
4.724737790217871e-001	-3.766816e-016
4.726325345388839e-001	-2.688312e-016
4.727451370987275e-001	-1.236821e-017
4.728241870394901e-001	1.793550e-016
4.729737790217868e-001	3.766835e-016
4.731325345388838e-001	2.688241e-016
4.732451370987275e-001	1.236775e-017
4.733241870394903e-001	-1.793493e-016
4.734737790217872e-001	-3.766816e-016
4.736325345388839e-001	-2.688312e-016
4.737451370987275e-001	-1.236821e-017
4.738241870394901e-001	1.793550e-016
4.739737790217870e-001	3.766835e-016
4.741325345388838e-001	2.688241e-016
4.742451370987275e-001	1.236775e-017
4.743241870394900e-001	-1.793493e-016
4.744737790217866e-001	-3.766816e-016
4.746325345388837e-001	-2.688312e-016
4.747451370987275e-001	-1.236821e-017
4.748241870394901e-001	1.793550e-016
4.749737790217870e-001	3.766835e-016
4.751325345388838e-001	2.688241e-016
4.752451370987275e-001	1.236775e-017
4.753241870394901e-001	-1.793493e-016
4.754737790217869e-001	-3.766816e-016
4.756325345388838e-001	-2.688312e-016
4.757451370987275e-001	-1.236821e-017
4.758241870394902e-001	1.793550e-016
4.759737790217871e-001	3.766835e-016
4.761325345388839e-001	2.688241e-016
4.762451370987275e-001	1.236775e-017
4.763241870394901e-001	-1.793493e-016
4.764737790217868e-001	-3.766816e-016
4.766325345388838e-001	-2.688312e-016
4.767451370987275e-001	-1.236821e-017
4.768241870394901e-001	1.793550e-016
4.769737790217869e-001	3.766835e-016
4.771325345388838e-001	2.688241e-016
4.772451370987275e-001	1.236775e-017
4.773241870394900e-001	-1.793493e-016
4.774737790217866e-001	-3.766816e-016
4.776325345388837e-001	-2.688312e-016
4.777451370987275e-001	-1.236821e-017
4.778241870394902e-001	1.793550e-016
4.779737790217871e-001	3.766835e-016
4.781325345388839e-001	2.688241e-016
4.782451370987275e-001	1.236775e-017
4.783241870394901e-001	-1.793493e-016
4.784737790217868e-001	-3.766816e-016
4.786325345388838e-001	-2.688312e-016
4.787451370987275e-001	-1.236821e-017
4.788241870394903e-001	1.793550e-016
4.789737790217872e-001	3.766835e-016
4.791325345388840e-001	2.688241e-016
4.792451370987275e-001	1.236775e-017
4.793241870394902e-001	-1.793493e-016
4.794737790217871e-001	-3.766816e-016
4.796325345388839e-001	-2.688312e-016
4.797451370987276e-001	-1.236821e-017
4.798241870394902e-001	1.793550e-016
4.799737790217870e-001	3.766835e-016
4.801325345388839e-001	2.688241e-016
4.802451370987275e-001	1.236775e-017
4.803241870394902e-001	-1.793493e-016
4.804737790217869e-001	-3.766816e-016
4.806325345388839e-001	-2.688312e-016
4.807451370987275e-001	-1.236821e-017
4.808241870394902e-001	1.793550e-016
4.809737790217870e-001	3.766835e-016
4.811325345388838e-001	2.688241e-016
4.812451370987275e-001	1.236775e-017
4.813241870394902e-001	-1.793493e-016
4.814737790217871e-001	-3.766816e-016
4.816325345388839e-001	-2.688312e-016
4.817451370987275e-001	-1.236821e-017
4.818241870394902e-001	1.793550e-016
4.819737790217869e-001	3.766835e-016
4.821325345388838e-001	2.688241e-016
4.822451370987275e-001	1.236775e-017
4.823241870394901e-001	-1.793493e-016
4.824737790217867e-001	-3.766816e-016
4.826325345388837e-001	-2.688312e-016
4.827451370987275e-001	-1.236821e-017
4.828241870394902e-001	1.793550e-016
4.829737790217870e-001	3.766835e-016
4.831325345388838e-001	2.688241e-016
4.832451370987275e-001	1.236775e-017
4.833241870394900e-001	-1.793493e-016
4.834737790217866e-001	-3.766816e-016
4.836325345388837e-001	-2.688312e-016
4.837451370987275e-001	-1.236821e-017
4.838241870394900e-001	1.793550e-016
4.839737790217867e-001	3.766835e-016
4.841325345388837e-001	2.688241e-016
4.842451370987275e-001	1.236775e-017
4.843241870394903e-001	-1.793493e-016
4.844737790217872e-001	-3.766816e-016
4.846325345388839e-001	-2.688312e-016
4.847451370987275e-001	-1.236821e-017
4.848241870394902e-001	1.793550e-016
4.849737790217871e-001	3.766835e-016
4.851325345388839e-001	2.688241e-016
4.852451370987275e-001	1.236775e-017
4.853241870394902e-001	-1.793493e-016
4.854737790217869e-001	-3.766816e-016
4.856325345388838e-001	-2.688312e-016
4.857451370987275e-001	-1.236821e-017
4.858241870394900e-001	1.793550e-016
4.859737790217866e-001	3.766835e-016
4.861325345388837e-001	2.688241e-016
4.862451370987275e-001	1.236775e-017
4.863241870394901e-001	-1.793493e-016
4.864737790217869e-001	-3.766816e-016
4.866325345388838e-001	-2.688312e-016
4.867451370987275e-001	-1.236821e-017
4.868241870394902e-001	1.793550e-016
4.869737790217871e-001	3.766835e-016
4.871325345388839e-001	2.688241e-016
4.872451370987275e-001	1.236775e-017
4.873241870394901e-001	-1.793493e-016
4.874737790217869e-001	-3.766816e-016
4.876325345388838e-001	-2.688312e-016
4.877451370987275e-001	-1.236821e-017
4.878241870394901e-001	1.793550e-016
4.879737790217867e-001	3.766835e-016
4.881325345388837e-001	2.688241e-016
4.882451370987275e-001	1.236775e-017
4.883241870394902e-001	-1.793493e-016
4.884737790217871e-001	-3.766816e-016
4.886325345388839e-001	-2.688312e-016
4.887451370987276e-001	-1.236821e-017
4.888241870394900e-001	1.793550e-016
4.889737790217866e-001	3.766835e-016
4.891325345388837e-001	2.688241e-016
4.892451370987274e-001	1.236775e-017
4.893241870394899e-001	-1.793493e-016
4.894737790217864e-001	-3.766816e-016
4.896325345388837e-001	-2.688312e-016
4.897451370987275e-001	-1.236821e-017
4.898241870394903e-001	1.793550e-016
4.899737790217872e-001	3.766835e-016
4.901325345388840e-001	2.688241e-016
4.902451370987275e-001	1.236775e-017
4.903241870394902e-001	-1.793493e-016
4.904737790217871e-001	-3.766816e-016
4.906325345388839e-001	-2.688312e-016
4.907451370987275e-001	-1.236821e-017
4.908241870394902e-001	1.793550e-016
4.909737790217869e-001	3.766835e-016
4.911325345388838e-001	2.688241e-016
4.912451370987275e-001	1.236775e-017
4.913241870394901e-001	-1.793493e-016
4.914737790217867e-001	-3.766816e-016
4.916325345388837e-001	-2.688312e-016
4.917451370987275e-001	-1.236821e-017
4.918241870394902e-001	1.793550e-016
4.919737790217870e-001	3.766835e-016
4.921325345388838e-001	2.688241e-016
4.922451370987275e-001	1.236775e-017
4.923241870394900e-001	-1.793493e-016
4.924737790217866e-001	-3.766816e-016
4.926325345388837e-001	-2.688312e-016
4.927451370987275e-001	-1.236821e-017
4.928241870394902e-001	1.793550e-016
4.929737790217871e-001	3.766835e-016
4.931325345388839e-001	2.688241e-016
4.932451370987275e-001	1.236775e-017
4.933241870394901e-001	-1.793493e-016
4.934737790217867e-001	-3.766816e-016
4.936325345388838e-001	-2.688312e-016
4.937451370987275e-001	-1.236821e-017
4.938241870394902e-001	1.793550e-016
4.939737790217871e-001	3.766835e-016
4.941325345388839e-001	2.688241e-016
4.942451370987275e-001	1.236775e-017
4.943241870394902e-001	-1.793493e-016
4.944737790217869e-001	-3.766816e-016
4.946325345388838e-001	-2.688312e-016
4.947451370987275e-001	-1.236821e-017
4.948241870394900e-001	1.793550e-016
4.949737790217866e-001	3.766835e-016
4.951325345388837e-001	2.688241e-016
4.952451370987275e-001	1.236775e-017
4.953241870394901e-001	-1.793493e-016
4.954737790217869e-001	-3.766816e-016
4.956325345388838e-001	-2.688312e-016
4.957451370987275e-001	-1.236821e-017
4.958241870394902e-001	1.793550e-016
4.959737790217871e-001	3.766835e-016
4.961325345388839e-001	2.688241e-016
4.962451370987275e-001	1.236775e-017
4.963241870394901e-001	-1.793493e-016
4.964737790217869e-001	-3.766816e-016
4.966325345388838e-001	-2.688312e-016
4.967451370987275e-001	-1.236821e-017
4.968241870394901e-001	1.793550e-016
4.969737790217867e-001	3.766835e-016
4.971325345388837e-001	2.688241e-016
4.972451370987275e-001	1.236775e-017
4.973241870394901e-001	-1.793493e-016
4.974737790217868e-001	-3.766816e-016
4.976325345388837e-001	-2.688312e-016
4.977451370987275e-001	-1.236821e-017
4.978241870394900e-001	1.793550e-016
4.979737790217866e-001	3.766835e-016
4.981325345388837e-001	2.688241e-016
4.982451370987275e-001	1.236775e-017
4.983241870394900e-001	-1.793493e-016
4.984737790217866e-001	-3.766816e-016
4.986325345388837e-001	-2.688312e-016
4.987451370987275e-001	-1.236821e-017
4.988241870394901e-001	1.793550e-016
4.989737790217869e-001	3.766835e-016
4.991325345388838e-001	2.688241e-016
4.992451370987275e-001	1.236775e-017
4.993241870394902e-001	-1.793493e-016
4.994737790217871e-001	-3.766816e-016
4.996325345388839e-001	-2.688312e-016
4.997451370987275e-001	-1.236821e-017
4.998241870394902e-001	1.793550e-016
4.999737790217869e-001	3.766835e-016
5.001325345388838e-001	2.688241e-016
5.002451370987275e-001	1.236775e-017
5.003241870394900e-001	-1.793493e-016
5.004737790217866e-001	-3.766816e-016
5.006325345388837e-001	-2.688312e-016
5.007451370987275e-001	-1.236821e-017
5.008241870394899e-001	1.793550e-016
5.009737790217864e-001	3.766835e-016
5.011325345388836e-001	2.688241e-016
5.012451370987274e-001	1.236775e-017
5.013241870394900e-001	-1.793493e-016
5.014737790217867e-001	-3.766816e-016
5.016325345388838e-001	-2.688312e-016
5.017451370987275e-001	-1.236821e-017
5.018241870394903e-001	1.793550e-016
5.019737790217872e-001	3.766835e-016
5.021325345388840e-001	2.688241e-016
5.022451370987275e-001	1.236775e-017
5.023241870394900e-001	-1.793493e-016
5.024737790217866e-001	-3.766816e-016
5.026325345388837e-001	-2.688312e-016
5.027451370987275e-001	-1.236821e-017
5.028241870394899e-001	1.793550e-016
5.029737790217864e-001	3.766835e-016
5.031325345388836e-001	2.688241e-016
5.032451370987275e-001	1.236775e-017
5.033241870394902e-001	-1.793493e-016
5.034737790217871e-001	-3.766816e-016
5.036325345388838e-001	-2.688312e-016
5.037451370987276e-001	-1.236821e-017
5.038241870394903e-001	1.793550e-016
5.039737790217872e-001	3.766835e-016
5.041325345388840e-001	2.688241e-016
5.042451370987275e-001	1.236775e-017
5.043241870394900e-001	-1.793493e-016
5.044737790217867e-001	-3.766816e-016
5.046325345388838e-001	-2.688312e-016
5.047451370987275e-001	-1.236821e-017
5.048241870394903e-001	1.793550e-016
5.049737790217872e-001	3.766835e-016
5.051325345388840e-001	2.688241e-016
5.052451370987275e-001	1.236775e-017
5.053241870394902e-001	-1.793493e-016
5.054737790217871e-001	-3.766816e-016
5.056325345388839e-001	-2.688312e-016
5.057451370987275e-001	-1.236821e-017
5.058241870394903e-001	1.793550e-016
5.059737790217872e-001	3.766835e-016
5.061325345388840e-001	2.688241e-016
5.062451370987275e-001	1.236775e-017
5.063241870394902e-001	-1.793493e-016
5.064737790217870e-001	-3.766816e-016
5.066325345388838e-001	-2.688312e-016
5.067451370987275e-001	-1.236821e-017
5.068241870394900e-001	1.793550e-016
5.069737790217864e-001	3.766835e-016
5.071325345388836e-001	2.688241e-016
5.072451370987275e-001	1.236775e-017
5.073241870394900e-001	-1.793493e-016
5.074737790217865e-001	-3.766816e-016
5.076325345388837e-001	-2.688312e-016
5.077451370987275e-001	-1.236821e-017
5.078241870394903e-001	1.793550e-016
5.079737790217872e-001	3.766835e-016
5.081325345388840e-001	2.688241e-016
5.082451370987274e-001	1.236775e-017
5.083241870394900e-001	-1.793493e-016
5.084737790217865e-001	-3.766816e-016
5.086325345388837e-001	-2.688312e-016
5.087451370987274e-001	-1.236821e-017
5.088241870394900e-001	1.793550e-016
5.089737790217864e-001	3.766835e-016
5.091325345388836e-001	2.688241e-016
5.092451370987274e-001	1.236775e-017
5.093241870394900e-001	-1.793493e-016
5.094737790217866e-001	-3.766816e-016
5.096325345388837e-001	-2.688312e-016
5.097451370987275e-001	-1.236821e-017
5.098241870394900e-001	1.793550e-016
5.099737790217864e-001	3.766835e-016
5.101325345388836e-001	2.688241e-016
5.102451370987274e-001	1.236775e-017
5.103241870394900e-001	-1.793493e-016
5.104737790217867e-001	-3.766816e-016
5.106325345388838e-001	-2.688312e-016
5.107451370987275e-001	-1.236821e-017
5.108241870394903e-001	1.793550e-016
5.109737790217872e-001	3.766835e-016
5.111325345388840e-001	2.688241e-016
5.112298585342137e-001	5.109411e-017
5.113241870394900e-001	-1.793493e-016
5.114737790217866e-001	-3.766816e-016
5.116325345388837e-001	-2.688312e-016
5.117451370987275e-001	-1.236821e-017
5.118241870394900e-001	1.793550e-016
5.119737790217864e-001	3.766835e-016
5.121325345388836e-001	2.688241e-016
5.122451370987274e-001	1.236775e-017
5.123241870394902e-001	-1.793493e-016
5.124737790217872e-001	-3.766816e-016
5.126325345388839e-001	-2.688312e-016
5.127451370987276e-001	-1.236821e-017
5.128241870394903e-001	1.793550e-016
5.129737790217872e-001	3.766835e-016
5.131325345388840e-001	2.688241e-016
5.132451370987275e-001	1.236775e-017
5.133241870394900e-001	-1.793493e-016
5.134737790217867e-001	-3.766816e-016
5.136325345388838e-001	-2.688312e-016
5.137451370987275e-001	-1.236821e-017
5.138241870394903e-001	1.793550e-016
5.139737790217872e-001	3.766835e-016
5.141325345388840e-001	2.688241e-016
5.142451370987275e-001	1.236775e-017
5.143241870394902e-001	-1.793493e-016
5.144737790217872e-001	-3.766816e-016
5.146325345388839e-001	-2.688312e-016
5.147451370987275e-001	-1.236821e-017
5.148241870394904e-001	1.793550e-016
5.149737790217874e-001	3.766835e-016
5.151325345388840e-001	2.688241e-016
5.152451370987276e-001	1.236775e-017
5.153241870394902e-001	-1.793493e-016
5.154737790217870e-001	-3.766816e-016
5.156325345388838e-001	-2.688312e-016
5.157451370987275e-001	-1.236821e-017
5.158241870394900e-001	1.793550e-016
5.159737790217864e-001	3.766835e-016
5.161325345388836e-001	2.688241e-016
5.162451370987274e-001	1.236775e-017
5.163241870394900e-001	-1.793493e-016
5.164737790217865e-001	-3.766816e-016
5.166325345388837e-001	-2.688312e-016
5.167451370987275e-001	-1.236821e-017
5.168241870394903e-001	1.793550e-016
5.169737790217872e-001	3.766835e-016
5.171325345388840e-001	2.688241e-016
5.172451370987274e-001	1.236775e-017
5.173241870394900e-001	-1.793493e-016
5.174737790217865e-001	-3.766816e-016
5.176325345388837e-001	-2.688312e-016
5.177451370987274e-001	-1.236821e-017
5.178241870394900e-001	1.793550e-016
